,ID,Review URL,Text,Star,Thumbs Up,User Name,Review Date,App ID,predicted
6035,510981,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFwmq_8fEz2xMHcLlIaPEu1KRIFbIE6aaHxpLUTKWYLMWmXQ_KTKRYFqz3R8wN9rixDJohPKY4n399bTro,Why we are unable to update ?,1,0,sanjay mairal,2021-02-22,com.android.chrome,1
6041,510989,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFZQPUKHGf-6m5S1X6h83R8UCinZpcnImDbfq9SiDYIRr6gJqLgccIJlC3n8lZrMN74YRDN7Ay3RCzQc_8,"Won't UPDATE, WHY NOT???",1,0,Edward Charles Josling,2021-02-22,com.android.chrome,1
6042,510990,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHyJXasEImc49fCGcA7qGgph0UVAzK1RN7-s1Upbx0pEXYIa-oFTPpl4_c4KsP5IaTuJFSGYbDnimqRmZ0,Unable to update,1,0,Nagendra Kumar,2021-02-22,com.android.chrome,1
6047,510995,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFqaRYHU7q8vgLTGdKI4lhH3EMJ_c7_r9qVAFrHdlK6MiIMaTgjG5r7LWkQlB_vp0VnHJgAKRP79Z32nLo,Website not open why,1,0,Muhammad bubloo555,2021-02-22,com.android.chrome,1
6048,510996,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHar27Sed8RpZhBrkz0jM-wAObQaCkM4WBuUeqNZtVllfi54ZGV33gy82tCAh7janIzfxWZ93KGxWyaJiE,Will not update 😢,1,0,Len Webb,2021-02-22,com.android.chrome,1
6049,510997,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEy3nslvoCP6QtLKjTuCETLmeQ0TUbO74Z7urrlkTxoymRK9izyqw9Gxwxf0iv5xghN268tNt2aGXDs5vM,Why is it showing download pending? It is already downloaded. And there is download option. But it is already downloaded.,1,0,Anurag Verma,2021-02-22,com.android.chrome,1
6050,510998,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHaR3iiJP9_yFy7qHwT6D_MqMfepa4lTswwghUripKrpeSt6d-uA9BPLGgzKn0COVxPyT6R2csmco6BRy8,Slow working I am not interested in Google very disturbance,1,0,Ramu Pandu,2021-02-22,com.android.chrome,1
6054,511002,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEABtAe93gYBqwXfaBJF2byCjIQLUM5Ze9kiiVWGQc-jGJGDIx_1RIK-vpdekiWd1Tfg8aN_j_dFqxqzBE,It uses so much of my battery in the background even though I've turned it off. I've tried everything and it's still sucking the battery life,1,0,Julie K,2021-02-22,com.android.chrome,1
6056,511004,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFetd6UUE7wpRFziwwvrTioOzv1FIhpCr6BmesQf0qTT5riDxR4IbFzqQn3fWSheyNx9EeAa7mawePhzuw,Bad,1,0,Shailesh Tewari,2021-02-22,com.android.chrome,1
6058,511006,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFUJvLn6cHH-HHfxnWfXuZvJmdeJXKi6T_euyv0IKQH2boSVrM3aCQ7CbSL83OWYgJOchCUufqnpTgJ_T4,Verry verry Bad app,1,0,Jaswinder Singh,2021-02-22,com.android.chrome,5
6062,511010,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG6j-G0S6zeoN9rCxJNbj52QDSanZxF4QYmTScj-YDp6KD1DFSN5_ji0toFk5Y19GnpAkeSeLbWtQLR-2U,I don't understand why am getting messages from unknown apps I always block but other ones come again 😐😡,1,0,Francisca Appiah,2021-02-22,com.android.chrome,1
6068,511016,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFVYdGARNXS_Tt6BfcsZFH20BL7CrZcoeq9WFkXSCp6KvQrMmOuJOloGTgzqoLY_8pu1RYJglb3aRrtKrg,It's not updating on my new phone,1,0,Amanda Rhodes,2021-02-22,com.android.chrome,1
6069,511017,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEBOTnD2zyNbHwsmpm9poCumsk_ubiDpYqeuLeZwxIAEH1Ey-zaf9Qzn_SkIQZQ9whITS_SaSTIltuBqg0,What kind of moron have decided to change tab view?,1,0,Aleksey Potapov,2021-02-22,com.android.chrome,1
6070,511018,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG33mLnD7BYfd34hxfbjISKzK2KMeuboFszqtSbJ_pihNAQd3LWZAZnfwROh6e3IRO-MwiDLMxFXD9Mh0w,App is not getting updated,1,0,Kishor Parab,2021-02-22,com.android.chrome,1
6090,511038,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFuzR42heMQqUz7r4V7-hPxX9avXwNpdOvLh_OY8ASfUR-Xgi45RAYYx6yR0l9btawAzYoZwTJHbdJg63s,No good,1,0,Kamranjutt61 Kamran,2021-02-22,com.android.chrome,5
6098,511046,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH2teP9-id8Wyi3tnGELtHPYjmfVNwwcq7uMBqOsJXUrqILMqy4q71W6z0a7zYMvQN83dVY6DTxdFDfiM8,Video autoplay for sites like Twitter are messed up. Getting a blank white screen unless I switch to fill screen.,1,0,Binayak Banerjee,2021-02-22,com.android.chrome,1
6099,511047,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEofk3E_B39CkAc7NWgWwdEZwlfIB8qflPMQs--VJLMVoHPcJGjdUtQQE_Y6DbXpcttRBCGqh2qbSrbh8Y,Vorest,1,0,Naveengoud Bagagouni,2021-02-22,com.android.chrome,5
6100,511048,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGDAh1npKE1VZUsP2dpSN11bxzxWDNxgmrhze_t_DrO1iUobUxmVgI1m6xKneqX80dLIhCHsq_xVS9xofg,It always crashes wish the app would get it together. Crome was the best but now it sucks. Please work on the issues that your app is having or I will b forced 2 find a new browser. And I mean quickly. Wonder what is really up with this app U guys have had more time to get the app fixed. Come on Google really. Its not even worth 1 star but As always thats the only way you can even leave a review which should not even b allowed. Way 2 go google.,1,0,melissa Hensley,2021-02-22,com.android.chrome,1
6103,511051,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF096esa7gz3q9LJnv2v16CXVEPkRTFIArRZwLkQxURLeOVVD4RFnGmE0vPjO1b6_8CPeSLsjqrsUekeUY,I'm not pleased with the way the manipulation of this phone I supposedly won. I am very disappointed and do not want to be bothered with this app anymore!!!,1,0,Kenneth Jenkins,2021-02-22,com.android.chrome,1
6106,511054,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGlgHrhkhrT_X2ag-S4J5Gb12LqLtW4jIqFYhK5FcMIStnMkGnNX6LEFvK6YlF3LrbjIfpZjjd6dREXdCc,"I usually rarely rate apps but I feel so frustrated that I have to come here and say that I hate this latest update. Listen, chrome : whatever the hell you are trying to do with tabs, stop it. It's messy, confusing, useless and unnecessary. It was good as is, so WHY ON EARTH did you make it to be so complicated and annoying. It's so annoying I might just use some other browser, at this point.",1,0,Zaynab Khalef,2021-02-22,com.android.chrome,1
6109,527925,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFlpYBPPm-hka9dpQiCgM-rAOGfOvJIpxIsSSH2HAcDsX4fRIp7hWix-HeFvn_ZPloSwier_8Vvd-LDHPM,Malware on my chrome,1,0,Lawrence Guthrie,2021-02-23,com.android.chrome,1
6115,527931,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGHuddksJEfpPGB5xe-Cmh2yJZWgOrx4VGE1JocVcnT6zLloCQlH02UrPL-cBwGI5U5IdgwrwA7w9FDtDE,This stupid app will not let me update it at all,1,0,rebecca Romaine,2021-02-23,com.android.chrome,1
6119,527935,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGGT4BsNWEcfGNEOeM7U6eaJfJeyndbpldta0VbCiUuWrFsnQiIQg3RBJpuSLN1iEeO11G8QAwibMXBKNs,"It's terrible thing I can't update my chrome on android 11 this sucks while I clicked on update all option in playstore chrome gets stuck with download pending process of update I'm facing this issue for hardly 6 months, Kindly have a look at it",1,0,Sriumamaheshwaran Thambayya,2021-02-23,com.android.chrome,1
6120,527936,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGGNU6EW2I0UuX84HSvJravcRXBlvE5Q3W4CjXmDNd6bHR9Tu5JywUI_6OIocXZJQL4YbKIaZ-WbjwvzHM,Unable to update the app from past 3 months,1,0,Madhur Jain,2021-02-23,com.android.chrome,1
6122,527938,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE05PiysrPr84bS5I-mFRGW0pFb7xRwmK2S7epZHVwKUUR0LZeS0ucBxa8hn8YjtzquciIBUUqfMZp5apM,good,1,0,SUMIT VEER,2021-02-23,com.android.chrome,5
6123,527939,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG-p8IGbFbF_UjRCNIxe29XvKig2hMZwTKBim8qas48OlFMIRm0A8lWb3fhgIsamCn-c9g1p-QIySgRJcY,Not update app,1,0,bhavesh barot,2021-02-23,com.android.chrome,1
6130,527946,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFAQFiaAnGqnI2CjeI3AjPLLdr_J4N0sUaVdLg8GGhtGdMRvzPz0I0c9Rg1qsmaTcgeb5mqmWsHNtVsb-k,I have looked out on my phone as a security I came with the phone and it came up and gave me a red flag saying that Chrome is a vulnerability fix immediately it's the only one that said that about so I'm deleting my Chrome I'm using brave now,1,0,Matty Kyle,2021-02-23,com.android.chrome,1
6135,527951,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGxfWx8DpNGHaUARRH5ryaHj-GLXHes1Y5t7wRbrLJ3BRF9vTLPTpqXzFS75CX-G2GLB7XWbY_sY_vxe8Y,Can't update?,1,0,Stephanie Seaton,2021-02-23,com.android.chrome,1
6142,527958,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHFQ4-Y_awgSgnuRYDJ_DDhbq3pKtJ7CjSaj3mqkN4n6M-GpUpCRr-ZteKV34MqjIrUk2xQl1rJVkhoo6Q,Faltu browser for phone,1,0,Sk Sazan,2021-02-23,com.android.chrome,1
6147,527964,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGQ8dGFfbK8v946JxNhTTZA2bkCauQyHINMc8tXpA_AD3CGzBrv02CyPjaKRwxsW7rmntYH-CLCo9fgR5M,Hate Apps not updated,1,0,kashyap club,2021-02-23,com.android.chrome,1
6148,527965,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOERY9AQe3M7gVw8hAxtUCMrr9_44N6jxFm4KfdPEIt2E8zYYRFv633DO-bvSyXysMFn8YEklnrZ4FUQnu8,Man o man am I ever glad I didn't update this app . After reading the reviews I have realized it would not be a good idea to update it. So for now I'm going to stick with the previous version. One would assume that the smart people at Google would do a bit more research before fixing something that isn't broke. For the most part Google has been pretty good for me so I hope the next update will be a little more thought out and have a lot more positive reviews because this one had practically none,1,0,Magi W,2021-02-23,com.android.chrome,1
6152,527969,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFH_4AlundyVeqmKXQIoIq8gfGIUKhqPN78WyJov_LDh-QynG5_kgI2KXTpPMuKwirw2e4-AN52oQbhSCY,Bad is full of virus,1,0,Syed Najaf shah,2021-02-23,com.android.chrome,1
6159,527976,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE3PZiQRGSgm27AjgABL1p8NniaN1DmsPVznvUgMWIG5WNURe2B5uIlgEV_R44XR1cpXYCGtCoNdI6SjuE,Very nice 👌👌😊👌👌👌👌👌👌👌👌👌👌👌👌 you have you,1,0,Param Bhatt,2021-02-23,com.android.chrome,5
6162,527979,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG_yfBbxO1t3xRysKXH_PYjOLQqM1MPdsXz0G2-3FOyFuIA1RIgRXEkP6is22os_LOE6CHqZaWTgzvDsSE,Chrome wont allow me to update and keeps freezing,1,0,james,2021-02-23,com.android.chrome,1
6165,527982,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG0rZXb3OMIcXZ2QaPnbbuYA2mAyrML2bU9iljV2G2BuJTitfHszvobxm4-CWT_pPxgkWAIP2TaSLZXssg,Grid layout is really sucks.. automatic tab grouping sucks... Keeping tab switch and options on the top sucks.. Chrome is the only app that getting worse in every update.. I wonder who are those dumb engineers approve this kind of updates,1,1,dinesh wilson,2021-02-23,com.android.chrome,1
6169,527986,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHyQedeO_sJRzzm7NtfUVDJKjCDb-fbfSyryu5X9YouidcxL2WGsl47jx6hRNR0a7-MugnPvY25gBNUyuU,"I don't know why there is a need to update a thing that's worling totally fine. I am on a tablet and the chrome works really bad after the update. I got a tip for those who *accidently* updated chrome. Uninstall it and then don't update again And for the people with pc browser, use Brave browser, it is really nice working browser better than chrome nowadays. (No promo) And this is for the devs,🖕",1,0,Raghav Goyal,2021-02-23,com.android.chrome,1
6174,527991,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFhsXKNZ_4RzFjeU4i8OaVUZNhmMlx6MNbCbRNwT0gLbR61Iv09NNJ3fRmZ5pdOtIE8TX-3pulCubXoT2Q,No se ha dejado descargar,1,0,LINA MARCELA,2021-02-23,com.android.chrome,1
6178,527995,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFUkhgOZ94oqHkPapWrWtL9QNzZZUlZLec8XGvNcLBq78uC3YF4N39SbDslbQueAUuBRNWcaTCcyINvOHA,"I've been having issues with getting to update the app. I also can not even use the app when it needs to update, either. If I try to open a tab, it'll close while it's still loading",1,0,Amber Roper,2021-02-23,com.android.chrome,1
6180,527997,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEgLItJG6s197Iqy4sHy40FkoJYnAUHPQa-ld_4yLr-IYekeJw_IMS3OCwpeyw2if1ZtprZopwI31YZkQM,Update option not availabile and not work,1,0,Midhu Mohan,2021-02-23,com.android.chrome,1
6183,528001,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFsc1jmbwudmteTknTIX76u9_HZ3w9XtjJuLlgJWwE5Rzfriy2JY6Jw23MCtm7uf75MIDvbhhJfcC1mysw,Whoever approved the new UI changes definitely forgot to check UX. 0 rating on the New UX.,1,0,Sibasish,2021-02-23,com.android.chrome,1
6191,528009,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEdPAhLcaeP_pgiOI9_ZsejYj-k4GnwaBj3GtcqTD3ZNImZrUkF5pVihrSvQmbAHyl6U_VFuOSmbcXy45A,Google is always safe,1,0,Vignesh,2021-02-23,com.android.chrome,5
6192,528010,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHgvHsWxwfvOIeJ3xnMInVX5Dy6tRZChjekxkDi3Iv_phEjfaGhILeAH2tk1mTTVWd7UORgtk4i4xq68Mc,This update sucks! You keep messing with my tabs!! Don't want to group tabs in a box!! Like the roll or swipe tabs better. I know where my stuff at. Fix it or I'll disable this browser!!!! NOT HAPPY...,1,3,Linda Ramsay,2021-02-23,com.android.chrome,1
6203,528021,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFD6P3qNnKS3-nqYMW-cW-YsQnyo9ZDQnSxs1rng6pgdvtlEtcSwo0Qj1A3hx1qfpSupFptwhsoiz2e_T4,It won't update,1,0,John Thrower,2021-02-23,com.android.chrome,1
6207,548484,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG0DrL0_XbRUFxjJqAs4_uGNi8svavT4ItfbP__TqpBitXzOdOpYSHvWDOn8ljVQlI0Gf-igyFwmRGkyUk,Not updates way,1,0,BAAL veer,2021-02-24,com.android.chrome,1
6209,548486,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGMfLn3QS-JLA_p2O7cijYzN1wuAHO2agrl4Ry9lba58Pwmd9XvAMuWIprfFSXzKdgWVLOLskJ1QuduJvY,Not getting updated Bsdk,1,0,TOXIC,2021-02-24,com.android.chrome,1
6212,548489,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHWlOLproFBbFlosPEyBPCcdrPZp_4KV2AtKqEGXnlqau435Ion5dsWJ7rv_VCJ5tdDvOqp9GefrErxm1g,"Why it's not updating from play store ??? Also why it's not removing or deleting ??? Dear team, Plz sort out otherwise I will give zero rating",1,0,RAHUL TIWARI,2021-02-24,com.android.chrome,1
6214,548491,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGp3TWF4bZVGT7D8p3dKVh5v8gfenx8uVocJwZq9oXeaZyhlgw4Lf521UXPjfNTrScqXYiot25IQiEqypc,"Worked just as desired until the update that forced tab groups. I don't want or need groups, so please give us the option of doing this instead of forcing it on us. At least give me the option to open a link into the same tab group. Why does it only give the option to open in a new group?! Google chrome? More like Google fail. Looks like it's back to Firefox until this gets resolved again.",1,0,Edgar Godsey,2021-02-24,com.android.chrome,1
6215,548492,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF_GYB4K-tSSqzDvvaB1iFpwVL-D8Po08oeTy3aOMHAog_CvJXCs7zFhNUnOqDKp6mZFC3cx9AGK7GgjnQ,I am unable to update it ..tried many times but same result .kindly help me out,1,0,Mumtaz Hyder,2021-02-24,com.android.chrome,1
6216,548493,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH6U_W93FlV6MWHKFd6Dkq47vPS3U_vVObFQCPFlRefYHCftC4EGY-rndMLAbkgWBUOzTM9U1upGTcBq4A,God is grt,1,0,Mugweri Philly,2021-02-24,com.android.chrome,5
6225,548502,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF1EHQ85aZ-3Y5vrnd6t0BhaUiu2pRRXlLjgejFCBB4TZLgbG6sA8edMKoKcQmstOQh346KXjO1kQbmorc,"Buggy as of Feb 2021. Many sites don't work or the app freezes. Took away desktop mode before you ask for a web page when adding a new tab so sites send you to Google play store and they don't give you a chance to use them in desktop mode, New bugs especially in page organizing functions. If they fix all the recent bugs created in the past 2 months & had the ability to save websites to view later or open in the background like Firefox it would get 5 stars",1,1,Bob,2021-02-24,com.android.chrome,1
6228,548505,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGui231a6ukvlQ1_qah8NhHiWN1LwnBy4l9Bw4HsCIWxF7I77UFmyEugzaZL0cXLWBbHkdTaHeoNv0VRcU,Can't upgrade since last 8months,1,0,Partha Pratim Mondal,2021-02-24,com.android.chrome,1
6229,548506,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEGcSVLJ0FxzHEgg4UrpmGY5KFBahw9WYSpwVV21QrsBJgklxpIWg1POgrVNVYXgVnjUIHQbaEpiTiQ3m0,Can't update,1,0,Rahul Rajput,2021-02-24,com.android.chrome,1
6231,548508,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG8mDhP0RuaiyWJHFDvYOq3KqaFz2h-gPn_K_NNPFESwjNFjyrxTZDC5qDaXdMPKo7-CkEm-AvgHnta9ao,"Grouped tabs on a phone, I love having to squint to see what used to be easy to flip between. And no way to turn it off.",1,0,Jeff Parker,2021-02-24,com.android.chrome,1
6232,548509,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHYipAkQAnMyPiI0URJYjlnj8TvJIMljWu9UbdztW2U7-xVrwHmtu1KaZGSDKszkJvvlmR7Oci4oH1JtTw,Unable to update,1,0,Prashant Rathore,2021-02-24,com.android.chrome,1
6236,548513,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG8wITM5hLIGE-A3FoRSt1lNP2AKKPWUcaBFWzZnW4ghY-po8j-QKlGzWuzXbGBh8nkU64WIzIywvTBAl4,Byd,1,0,Raghu Nani,2021-02-24,com.android.chrome,5
6238,548515,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGLfEIw1XSmag1PB5FDj6BTfMi50tL7eWEWkTS9hJCbkHVtVaQUdjveFhfbyp3V_QWykEcc1bPUI0dgK1g,My app has simply refused to update. I press the update button and it does nothing . So I guess injyst disable and use a different browser? Very sad because I live Chrome. But I've been unable to update for the past 4 devices.. what gives? Please help. Thanks,1,0,Christopher M. Lewis,2021-02-24,com.android.chrome,1
6240,548517,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGn9eCO8qRiuzonYribwPS3cxazCB4XJNZwEem_kn-k4pBmR_spFR74kD_2zojHnKWXX_c1Lila8MWPoEw,.. .,1,0,Shubham Gupta,2021-02-24,com.android.chrome,5
6250,548527,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFV1tWx1W5QcvudHiHKKjtNqXKLFLaKs6arZkOL6ggKzitBgNJuLVuFyi6dFDYnmILFuWYkQwPHuIIbAhI,My l know to remember to back and minds it allegedly is fruad from Chrome a delay.,1,0,Aristerico Joel,2021-02-24,com.android.chrome,1
6260,548537,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHb_FGBNLzUY65ObWkRtRzAO4sbSxA21ubtoJ7zOfiZZ0lked5Teu6hg-0NSskqUwtbCXxIGVnUWcQRRc8,"Update is terrible!! Didn't like how tabs worked before, now it really sucks!!!",1,268,A Google user,2021-02-24,com.android.chrome,1
6264,548541,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFCXtGwF9GOr66UKhmAOk80UGbLjmhLQmTmQ-atD6YB2o-93r9Oi9mANNnbFBOteCVnf9IgsH7S367_Dwg,Can't update…,1,0,Siente Mi Amor,2021-02-24,com.android.chrome,1
6267,548544,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHpvMocyMI4wyuYNYO2BKJNtzfY8l1P0u-CwHKuo3dXoo78vpdc9UFk99-fXa3gch5o_mggMjY9u4oLIy0,Hot,1,0,Carlito Campo,2021-02-24,com.android.chrome,5
6282,548559,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGfHc_9slE3dBKNzCKi7wgIgS9GnQdxtJrY61kHSQ5KOm1EHCJpJWuCY14h1jmbpoM0ngatxAG_9fgJ1MQ,Worst app,1,0,Nehal Ambekar,2021-02-24,com.android.chrome,1
6285,548562,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHFYmXYFXCc6HWDV9tdh9WUKxbh-XeA31T4K962ODrUmAsGr5kvggVDT1fVf8PKcmsDUUeb_GunASH9mPg,The new update sucks,1,0,Prachi Bhosle,2021-02-24,com.android.chrome,1
6288,548565,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFx_Fr27QHqY_qxx1NVLraUHobYJKqG_wADYh7oGNs7ydFg5vCzTANGBrGkyx7RyzkNakzpM5oT8nvt0eU,Not updating,1,0,137 Manshu Jain,2021-02-24,com.android.chrome,1
6302,548579,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGOr7PE0DVxeN-9qvixQ__tyHsMdsGf1xgAfT5lKkEMwWFMiF_4SO-XUVN4sBGnJuk4dSJXOBOuXgUCHY8,Can't Update,1,0,Anisúr Rahaman,2021-02-24,com.android.chrome,1
